id,side,timestamp,price,volume,mid_price,cluster
2302,bid,119700,2000.0,28.0,2002.5,0
2303,ask,119700,2004.0,30.0,2002.5,1
2304,bid,119800,2000.0,29.0,2002.5,0
2305,ask,119800,2004.0,31.0,2002.5,1
2306,bid,119900,2000.0,27.0,2001.0,0
2307,ask,119900,2003.0,27.0,2001.0,1
2308,bid,120000,1999.0,23.0,2000.0,0
2309,ask,120000,2002.0,23.0,2000.0,1
2310,bid,120100,1998.0,27.0,1999.5,0
2311,ask,120100,2002.0,26.0,1999.5,1
2312,bid,120200,1998.0,21.0,1998.5,0
2313,ask,120200,2002.0,21.0,1998.5,1
2314,bid,120300,1999.0,33.0,2000.5,0
2315,ask,120300,2002.0,29.0,2000.5,1
2316,bid,120400,1999.0,36.0,2000.5,0
2317,ask,120400,2002.0,31.0,2000.5,1
2318,bid,120500,1999.0,31.0,2000.5,0
2319,ask,120500,2002.0,31.0,2000.5,1
2320,bid,120600,1999.0,28.0,2000.5,0
2321,ask,120600,2002.0,28.0,2000.5,1
2322,bid,120700,2000.0,30.0,2001.5,0
2323,ask,120700,2003.0,29.0,2001.5,1
2324,bid,120800,1998.0,29.0,2001.0,0
2325,ask,120800,2002.0,29.0,2001.0,1
2326,bid,120900,1997.0,30.0,1998.0,0
2327,ask,120900,2001.0,30.0,1998.0,1
2328,bid,121000,1998.0,27.0,1999.5,0
2329,ask,121000,2001.0,27.0,1999.5,1
2330,bid,121100,1997.0,27.0,1998.5,0
2331,ask,121100,2000.0,27.0,1998.5,1
2332,bid,121200,1996.0,24.0,1998.5,0
2333,ask,121200,2000.0,24.0,1998.5,1
2334,bid,121300,1995.0,22.0,1997.5,0
2335,ask,121300,1999.0,23.0,1997.5,1
2336,bid,121400,1996.0,26.0,1997.0,0
2337,ask,121400,1999.0,26.0,1997.0,1
2338,bid,121500,1993.0,25.0,1995.0,0
2339,ask,121500,1997.0,25.0,1995.0,1
2340,bid,121600,1994.0,30.0,1995.5,0
2341,ask,121600,1997.0,30.0,1995.5,1
2342,bid,121700,1995.0,27.0,1996.5,0
2343,ask,121700,1998.0,27.0,1996.5,1
2344,bid,121800,1993.0,23.0,1994.0,0
2345,ask,121800,1997.0,23.0,1994.0,1
2346,bid,121900,1994.0,24.0,1995.5,0
2347,ask,121900,1997.0,24.0,1995.5,1
2348,ask,122000,1997.0,22.0,1995.5,1
2349,bid,122100,1994.0,21.0,1995.0,0
2350,ask,122100,1997.0,21.0,1995.0,1
2351,bid,122200,1994.0,25.0,1995.5,0
2352,bid,122300,1994.0,32.0,1996.0,0
2353,ask,122300,1998.0,30.0,1996.0,1
2354,bid,122500,1995.0,22.0,1996.0,0
2355,ask,122500,1998.0,22.0,1996.0,1
2356,bid,122600,1995.0,27.0,1997.5,0
2357,ask,122600,1999.0,29.0,1997.5,1
2358,bid,122700,1997.0,26.0,1998.5,0
2359,ask,122700,2000.0,27.0,1998.5,1
2360,bid,122800,1997.0,26.0,1998.5,0
2361,ask,122800,2000.0,26.0,1998.5,1
2362,bid,122900,1998.0,28.0,1999.0,0
2363,ask,122900,2002.0,28.0,1999.0,1
2364,bid,123000,1997.0,24.0,1999.5,0
2365,ask,123000,2001.0,24.0,1999.5,1
2366,bid,123100,1998.0,31.0,1998.5,0
2367,ask,123100,2001.0,32.0,1998.5,1
2368,bid,123200,1998.0,36.0,2000.5,0
2369,ask,123200,2001.0,30.0,2000.5,1
2370,bid,123300,1998.0,28.0,2000.5,0
2371,ask,123300,2001.0,28.0,2000.5,1
2372,bid,123400,1999.0,25.0,2000.5,0
2373,ask,123400,2002.0,25.0,2000.5,1
2374,bid,123500,2000.0,30.0,2001.5,0
2375,ask,123500,2003.0,26.0,2001.5,1
2376,bid,123600,2000.0,28.0,2002.0,0
2377,ask,123600,2004.0,28.0,2002.0,1
2378,bid,123700,2001.0,31.0,2002.5,0
2379,ask,123700,2004.0,31.0,2002.5,1
2380,bid,123800,2000.0,24.0,2002.0,0
2381,ask,123800,2004.0,24.0,2002.0,1
2382,bid,123900,2000.0,27.0,2003.0,0
2383,ask,123900,2004.0,27.0,2003.0,1
2384,bid,124000,2001.0,28.0,2003.5,0
2385,ask,124000,2004.0,28.0,2003.5,1
2386,bid,124100,2000.0,22.0,2001.5,0
2387,ask,124100,2003.0,22.0,2001.5,1
2388,bid,124200,1999.0,25.0,2001.0,0
2389,ask,124200,2002.0,25.0,2001.0,1
2390,bid,124300,2000.0,29.0,2001.5,0
2391,ask,124300,2003.0,29.0,2001.5,1
2392,bid,124400,2000.0,21.0,2002.0,0
2393,ask,124400,2004.0,21.0,2002.0,1
2394,bid,124500,1999.0,26.0,2001.0,0
2395,ask,124500,2003.0,26.0,2001.0,1
2396,ask,124600,2003.0,22.0,2001.5,1
2397,bid,124700,1999.0,26.0,2000.5,0
2398,ask,124700,2002.0,26.0,2000.5,1
2399,bid,124800,1999.0,25.0,2001.0,0
2400,ask,124800,2003.0,25.0,2001.0,1
2401,bid,124900,1999.0,30.0,2000.5,0
2402,ask,124900,2002.0,30.0,2000.5,1
2403,bid,125000,2000.0,28.0,2001.5,0
2404,ask,125000,2003.0,28.0,2001.5,1
2405,bid,125100,2000.0,31.0,2001.5,0
2406,ask,125100,2003.0,32.0,2001.5,1
2407,bid,125200,1999.0,26.0,2000.0,0
2408,ask,125200,2002.0,26.0,2000.0,1
2409,bid,125300,1998.0,27.0,1999.5,0
2410,ask,125300,2001.0,27.0,1999.5,1
2411,bid,125400,1998.0,32.0,1999.0,0
2412,ask,125400,2001.0,32.0,1999.0,1
2413,bid,125500,1998.0,28.0,1999.5,0
2414,ask,125500,2001.0,28.0,1999.5,1
2415,bid,125600,1998.0,29.0,1999.0,0
2416,ask,125600,2002.0,27.0,1999.0,1
2417,bid,125700,1999.0,27.0,2000.5,0
2418,ask,125700,2002.0,27.0,2000.5,1
2419,bid,125800,2000.0,22.0,2001.5,0
2420,ask,125800,2003.0,22.0,2001.5,1
2421,bid,125900,1999.0,27.0,2000.5,0
2422,ask,125900,2002.0,23.0,2000.5,1
2423,bid,126000,1999.0,28.0,2001.5,0
2424,ask,126000,2003.0,30.0,2001.5,1
2425,bid,126100,1999.0,26.0,2001.0,0
2426,ask,126100,2003.0,26.0,2001.0,1
2427,bid,126200,2000.0,27.0,2001.5,0
2428,ask,126200,2003.0,29.0,2001.5,1
2429,bid,126300,1999.0,31.0,2000.5,0
2430,ask,126300,2002.0,28.0,2000.5,1
2431,bid,126400,2000.0,30.0,2001.5,0
2432,ask,126400,2003.0,30.0,2001.5,1
2433,bid,126500,2001.0,27.0,2002.5,0
2434,ask,126500,2004.0,27.0,2002.5,1
2435,bid,126600,2000.0,26.0,2001.0,0
2436,ask,126600,2003.0,26.0,2001.0,1
2437,bid,126700,2000.0,26.0,2001.5,0
2438,ask,126700,2003.0,26.0,2001.5,1
2439,bid,126800,2001.0,25.0,2002.5,0
2440,ask,126800,2004.0,25.0,2002.5,1
2441,bid,126900,2001.0,33.0,2002.5,0
2442,ask,126900,2004.0,25.0,2002.5,1
2443,bid,127000,2002.0,28.0,2004.0,0
2444,ask,127000,2006.0,28.0,2004.0,1
2445,bid,127200,2002.0,25.0,2003.5,0
2446,ask,127200,2005.0,24.0,2003.5,1
2447,bid,127300,2002.0,23.0,2003.5,0
2448,ask,127300,2005.0,24.0,2003.5,1
2449,bid,127400,2001.0,23.0,2003.5,0
2450,ask,127400,2005.0,24.0,2003.5,1
2451,bid,127500,2001.0,24.0,2002.0,0
2452,ask,127500,2005.0,24.0,2002.0,1
2453,bid,127600,2002.0,22.0,2002.5,0
2454,ask,127600,2006.0,22.0,2002.5,1
2455,bid,127700,2003.0,26.0,2004.0,0
2456,ask,127700,2006.0,26.0,2004.0,1
2457,bid,127800,2002.0,24.0,2003.0,0
2458,ask,127800,2006.0,24.0,2003.0,1
2459,bid,127900,2002.0,33.0,2003.5,0
2460,ask,127900,2005.0,28.0,2003.5,1
2461,bid,128000,2002.0,27.0,2003.5,0
2462,ask,128000,2005.0,27.0,2003.5,1
2463,bid,128100,2002.0,32.0,2003.5,0
2464,ask,128100,2005.0,26.0,2003.5,1
2465,bid,128200,2000.0,22.0,2002.0,0
2466,ask,128200,2004.0,22.0,2002.0,1
2467,bid,128300,1998.0,22.0,1999.0,0
2468,ask,128300,2001.0,22.0,1999.0,1
2469,bid,128400,1998.0,31.0,1998.5,0
2470,ask,128400,2002.0,30.0,1998.5,1
2471,bid,128500,1999.0,28.0,2000.5,0
2472,ask,128500,2002.0,28.0,2000.5,1
2473,bid,128600,2000.0,34.0,2001.5,0
2474,ask,128600,2003.0,31.0,2001.5,1
2475,bid,128700,2000.0,29.0,2001.0,0
2476,ask,128700,2003.0,29.0,2001.0,1
2477,bid,128800,1999.0,24.0,2002.5,0
2478,ask,128800,2003.0,24.0,2002.5,1
2479,bid,128900,1999.0,25.0,2002.0,0
2480,ask,128900,2003.0,25.0,2002.0,1
2481,bid,129000,1999.0,27.0,2000.5,0
2482,ask,129000,2002.0,22.0,2000.5,1
2483,bid,129100,1999.0,29.0,2001.0,0
2484,ask,129100,2003.0,29.0,2001.0,1
2485,bid,129200,1999.0,30.0,2000.5,0
2486,ask,129200,2002.0,30.0,2000.5,1
2487,bid,129300,1998.0,26.0,2000.5,0
2488,ask,129300,2002.0,28.0,2000.5,1
2489,bid,129400,1998.0,24.0,2000.0,0
2490,ask,129400,2002.0,24.0,2000.0,1
2491,bid,129500,1998.0,25.0,2000.5,0
2492,ask,129500,2002.0,25.0,2000.5,1
2493,bid,129600,1997.0,29.0,1998.0,0
2494,ask,129600,2001.0,29.0,1998.0,1
2495,bid,129800,1997.0,22.0,1998.5,0
2496,ask,129800,2000.0,21.0,1998.5,1
2497,bid,129900,1997.0,27.0,1999.0,0
2498,ask,129900,2001.0,27.0,1999.0,1
2499,bid,130000,1998.0,23.0,1999.5,0
2500,ask,130000,2001.0,23.0,1999.5,1
2501,bid,130100,1997.0,31.0,1998.5,0
2502,ask,130100,2000.0,31.0,1998.5,1
2503,bid,130200,1997.0,24.0,1998.5,0
2504,ask,130200,2000.0,25.0,1998.5,1
2505,bid,130300,1997.0,29.0,1998.5,0
2506,ask,130300,2000.0,30.0,1998.5,1
2507,bid,130400,1997.0,26.0,1997.5,0
2508,ask,130400,2000.0,27.0,1997.5,1
2509,bid,130500,1996.0,31.0,1997.5,0
2510,ask,130500,1999.0,31.0,1997.5,1
2511,bid,130600,1996.0,25.0,1998.5,0
2512,ask,130600,1999.0,25.0,1998.5,1
2513,bid,130700,1995.0,25.0,1997.0,0
2514,ask,130700,1999.0,25.0,1997.0,1
2515,bid,130800,1994.0,24.0,1995.0,0
2516,ask,130800,1998.0,24.0,1995.0,1
2517,bid,130900,1996.0,31.0,1997.5,0
2518,ask,130900,1999.0,31.0,1997.5,1
2519,bid,131000,1995.0,27.0,1996.0,0
2520,ask,131000,1998.0,27.0,1996.0,1
2521,ask,131100,1998.0,24.0,1995.5,1
2522,bid,131200,1995.0,29.0,1997.0,0
2523,ask,131200,1999.0,29.0,1997.0,1
2524,bid,131300,1996.0,27.0,1997.5,0
2525,ask,131300,1999.0,27.0,1997.5,1
2526,bid,131400,1998.0,30.0,1999.5,0
2527,ask,131400,2001.0,30.0,1999.5,1
2528,bid,131500,1997.0,22.0,1999.0,0
2529,ask,131500,2001.0,22.0,1999.0,1
2530,bid,131700,1997.0,24.0,1998.5,0
2531,ask,131700,2000.0,24.0,1998.5,1
2532,bid,131800,1997.0,30.0,1998.5,0
2533,ask,131800,2000.0,30.0,1998.5,1
2534,bid,131900,1997.0,23.0,1998.5,0
2535,ask,131900,2000.0,23.0,1998.5,1
2536,bid,132000,1996.0,23.0,1998.5,0
2537,ask,132000,2000.0,25.0,1998.5,1
2538,bid,132100,1996.0,29.0,1996.5,0
2539,ask,132100,2000.0,30.0,1996.5,1
2540,ask,132200,2000.0,22.0,1998.5,1
2541,bid,132300,1997.0,27.0,1999.5,0
2542,ask,132300,2001.0,27.0,1999.5,1
2543,bid,132400,1997.0,25.0,1999.0,0
2544,ask,132400,2001.0,25.0,1999.0,1
2545,bid,132500,1998.0,31.0,1999.5,0
2546,ask,132500,2001.0,31.0,1999.5,1
2547,bid,132600,1997.0,25.0,1998.0,0
2548,ask,132600,2000.0,25.0,1998.0,1
2549,bid,132700,1998.0,24.0,1998.5,0
2550,ask,132700,2001.0,24.0,1998.5,1
2551,bid,132800,1998.0,22.0,1999.5,0
2552,ask,132800,2001.0,22.0,1999.5,1
2553,bid,132900,1997.0,26.0,1999.0,0
2554,ask,132900,2001.0,26.0,1999.0,1
2555,bid,133000,1997.0,21.0,1999.5,0
2556,ask,133000,2001.0,22.0,1999.5,1
2557,bid,133100,1997.0,30.0,1999.0,0
2558,ask,133100,2001.0,30.0,1999.0,1
2559,bid,133200,1997.0,26.0,1998.5,0
2560,ask,133200,2000.0,26.0,1998.5,1
2561,bid,133300,1997.0,25.0,1998.0,0
2562,ask,133300,2000.0,25.0,1998.0,1
2563,bid,133400,1997.0,22.0,1998.5,0
2564,ask,133400,2000.0,22.0,1998.5,1
2565,bid,133600,1997.0,31.0,1998.5,0
2566,ask,133600,2000.0,26.0,1998.5,1
2567,bid,133700,1997.0,29.0,1998.5,0
2568,ask,133700,2000.0,29.0,1998.5,1
2569,bid,133800,1997.0,26.0,1998.5,0
2570,ask,133800,2000.0,26.0,1998.5,1
2571,bid,133900,1997.0,27.0,1998.5,0
2572,ask,133900,2000.0,27.0,1998.5,1
2573,bid,134000,1997.0,29.0,1998.5,0
2574,ask,134000,2000.0,29.0,1998.5,1
2575,bid,134100,1996.0,29.0,1998.5,0
2576,ask,134100,1999.0,29.0,1998.5,1
2577,bid,134200,1994.0,26.0,1994.5,0
2578,ask,134200,1998.0,27.0,1994.5,1
2579,bid,134300,1996.0,27.0,1998.5,0
2580,ask,134300,1999.0,27.0,1998.5,1
2581,bid,134400,1995.0,26.0,1997.0,0
2582,ask,134400,1999.0,26.0,1997.0,1
2583,bid,134500,1994.0,26.0,1996.0,0
2584,ask,134500,1998.0,26.0,1996.0,1
2585,bid,134600,1993.0,26.0,1995.0,0
2586,ask,134600,1997.0,26.0,1995.0,1
2587,bid,134700,1993.0,31.0,1995.0,0
2588,ask,134700,1997.0,30.0,1995.0,1
2589,bid,134800,1993.0,23.0,1994.0,0
2590,ask,134800,1996.0,23.0,1994.0,1
2591,bid,134900,1993.0,29.0,1994.5,0
2592,ask,134900,1996.0,29.0,1994.5,1
2593,bid,135000,1991.0,22.0,1992.5,0
2594,ask,135000,1994.0,22.0,1992.5,1
2595,bid,135100,1991.0,26.0,1992.5,0
2596,ask,135100,1994.0,26.0,1992.5,1
2597,bid,135200,1990.0,23.0,1991.5,0
2598,ask,135200,1993.0,23.0,1991.5,1
2599,bid,135300,1987.0,25.0,1988.5,0
2600,ask,135300,1990.0,26.0,1988.5,1
2601,bid,135400,1985.0,21.0,1987.0,0
2602,ask,135400,1989.0,21.0,1987.0,1
2603,bid,135500,1984.0,25.0,1985.5,0
2604,ask,135500,1987.0,25.0,1985.5,1
2605,bid,135600,1985.0,24.0,1986.5,0
2606,ask,135600,1988.0,25.0,1986.5,1
2607,bid,135700,1985.0,26.0,1986.0,0
2608,ask,135700,1989.0,26.0,1986.0,1
2609,bid,135800,1987.0,26.0,1989.0,0
2610,ask,135800,1991.0,26.0,1989.0,1
2611,bid,135900,1988.0,24.0,1989.5,0
2612,ask,135900,1992.0,23.0,1989.5,1
2613,bid,136000,1989.0,29.0,1990.0,0
2614,ask,136000,1993.0,29.0,1990.0,1
2615,bid,136100,1989.0,28.0,1990.0,0
2616,ask,136100,1993.0,28.0,1990.0,1
2617,bid,136300,1987.0,27.0,1988.5,0
2618,ask,136300,1990.0,25.0,1988.5,1
2619,bid,136400,1987.0,25.0,1989.5,0
2620,ask,136400,1991.0,25.0,1989.5,1
2621,bid,136500,1986.0,25.0,1987.5,0
2622,ask,136500,1989.0,26.0,1987.5,1
2623,bid,136600,1985.0,29.0,1986.5,0
2624,ask,136600,1988.0,29.0,1986.5,1
2625,bid,136700,1987.0,29.0,1988.5,0
2626,ask,136700,1990.0,29.0,1988.5,1
2627,bid,136800,1987.0,23.0,1988.0,0
2628,ask,136800,1991.0,23.0,1988.0,1
2629,bid,136900,1986.0,26.0,1988.5,0
2630,ask,136900,1990.0,26.0,1988.5,1
2631,bid,137000,1985.0,28.0,1986.5,0
2632,ask,137000,1988.0,28.0,1986.5,1
2633,bid,137100,1986.0,31.0,1987.0,0
2634,ask,137100,1989.0,31.0,1987.0,1
2635,bid,137200,1986.0,22.0,1986.5,0
2636,ask,137200,1989.0,22.0,1986.5,1
2637,bid,137300,1986.0,31.0,1989.0,0
2638,ask,137300,1990.0,31.0,1989.0,1
2639,bid,137400,1986.0,24.0,1988.0,0
2640,ask,137400,1990.0,24.0,1988.0,1
2641,bid,137500,1987.0,25.0,1989.5,0
2642,ask,137500,1990.0,25.0,1989.5,1
2643,bid,137600,1986.0,25.0,1987.5,0
2644,ask,137600,1989.0,25.0,1987.5,1
2645,bid,137700,1986.0,29.0,1987.5,0
2646,ask,137700,1989.0,29.0,1987.5,1
2647,bid,137800,1985.0,30.0,1986.5,0
2648,ask,137800,1988.0,30.0,1986.5,1
2649,bid,137900,1985.0,27.0,1986.5,0
2650,ask,137900,1988.0,27.0,1986.5,1
2651,bid,138000,1985.0,26.0,1986.5,0
2652,ask,138000,1988.0,26.0,1986.5,1
2653,bid,138100,1985.0,32.0,1987.0,0
2654,ask,138100,1989.0,32.0,1987.0,1
2655,bid,138200,1986.0,31.0,1987.5,0
2656,ask,138200,1989.0,31.0,1987.5,1
2657,bid,138300,1987.0,32.0,1989.5,0
2658,ask,138300,1990.0,32.0,1989.5,1
2659,bid,138400,1986.0,25.0,1987.5,0
2660,ask,138400,1989.0,25.0,1987.5,1
2661,bid,138500,1986.0,31.0,1987.0,0
2662,ask,138500,1989.0,31.0,1987.0,1
2663,bid,138600,1987.0,24.0,1988.0,0
2664,ask,138600,1990.0,24.0,1988.0,1
2665,bid,138700,1986.0,22.0,1987.0,0
2666,ask,138700,1990.0,22.0,1987.0,1
2667,bid,138800,1986.0,29.0,1989.5,0
2668,ask,138800,1990.0,31.0,1989.5,1
2669,bid,138900,1986.0,22.0,1987.5,0
2670,ask,138900,1989.0,22.0,1987.5,1
2671,bid,139000,1986.0,24.0,1988.5,0
2672,bid,139100,1985.0,24.0,1986.5,0
2673,ask,139100,1988.0,24.0,1986.5,1
2674,bid,139200,1985.0,26.0,1986.0,0
2675,ask,139200,1988.0,26.0,1986.0,1
2676,bid,139300,1984.0,30.0,1986.0,0
2677,ask,139300,1988.0,30.0,1986.0,1
2678,bid,139400,1985.0,22.0,1987.0,0
2679,ask,139400,1989.0,22.0,1987.0,1
2680,bid,139500,1985.0,21.0,1988.0,0
2681,ask,139500,1989.0,21.0,1988.0,1
2682,bid,139600,1986.0,23.0,1987.5,0
2683,ask,139600,1989.0,23.0,1987.5,1
2684,bid,139700,1986.0,30.0,1987.5,0
2685,ask,139700,1989.0,30.0,1987.5,1
2686,bid,139800,1987.0,27.0,1989.0,0
2687,ask,139800,1991.0,26.0,1989.0,1
2688,bid,139900,1987.0,25.0,1989.0,0
2689,ask,139900,1991.0,25.0,1989.0,1
2690,bid,140000,1987.0,26.0,1989.0,0
2691,ask,140000,1991.0,26.0,1989.0,1
2692,bid,140100,1986.0,28.0,1987.5,0
2693,ask,140100,1989.0,28.0,1987.5,1
2694,bid,140200,1987.0,23.0,1988.5,0
2695,ask,140200,1990.0,23.0,1988.5,1
2696,bid,140300,1987.0,25.0,1988.5,0
2697,ask,140300,1990.0,25.0,1988.5,1
2698,bid,140400,1988.0,29.0,1989.0,0
2699,ask,140400,1992.0,29.0,1989.0,1
2700,bid,140500,1988.0,28.0,1989.5,0
2701,ask,140500,1992.0,27.0,1989.5,1
2702,bid,140600,1989.0,30.0,1990.5,0
2703,ask,140600,1992.0,30.0,1990.5,1
2704,bid,140700,1989.0,29.0,1992.0,0
2705,ask,140700,1993.0,29.0,1992.0,1
2706,bid,140800,1985.0,32.0,1986.5,0
2707,ask,140800,1988.0,29.0,1986.5,1
2708,bid,140900,1984.0,21.0,1985.5,0
2709,ask,140900,1987.0,22.0,1985.5,1
2710,bid,141000,1985.0,30.0,1986.5,0
2711,ask,141000,1988.0,30.0,1986.5,1
2712,bid,141100,1985.0,21.0,1986.5,0
2713,ask,141100,1989.0,23.0,1986.5,1
2714,bid,141200,1986.0,23.0,1988.0,0
2715,ask,141200,1990.0,23.0,1988.0,1
2716,bid,141300,1987.0,27.0,1988.5,0
2717,ask,141300,1990.0,27.0,1988.5,1
2718,bid,141400,1983.0,31.0,1985.5,0
2719,ask,141400,1986.0,25.0,1985.5,1
2720,bid,141500,1983.0,31.0,1984.0,0
2721,ask,141500,1987.0,31.0,1984.0,1
2722,bid,141600,1985.0,28.0,1986.5,0
2723,ask,141600,1988.0,28.0,1986.5,1
2724,bid,141700,1982.0,32.0,1984.5,0
2725,ask,141700,1986.0,30.0,1984.5,1
2726,bid,141800,1983.0,31.0,1985.5,0
2727,ask,141800,1987.0,31.0,1985.5,1
2728,bid,141900,1983.0,22.0,1985.0,0
2729,ask,141900,1987.0,22.0,1985.0,1
2730,bid,142000,1985.0,21.0,1986.5,0
2731,ask,142000,1988.0,21.0,1986.5,1
2732,bid,142100,1988.0,21.0,1989.0,0
2733,ask,142100,1991.0,21.0,1989.0,1
2734,bid,142200,1988.0,36.0,1989.5,0
2735,ask,142200,1991.0,28.0,1989.5,1
2736,bid,142300,1987.0,26.0,1989.0,0
2737,ask,142300,1991.0,26.0,1989.0,1
2738,bid,142400,1986.0,32.0,1987.5,0
2739,ask,142400,1989.0,32.0,1987.5,1
2740,bid,142500,1984.0,23.0,1985.5,0
2741,ask,142500,1987.0,23.0,1985.5,1
2742,bid,142600,1983.0,25.0,1984.5,0
2743,ask,142600,1986.0,25.0,1984.5,1
2744,bid,142700,1983.0,27.0,1984.5,0
2745,ask,142700,1986.0,27.0,1984.5,1
2746,bid,142800,1983.0,30.0,1985.5,0
2747,ask,142800,1986.0,29.0,1985.5,1
2748,bid,142900,1983.0,21.0,1984.5,0
2749,bid,143000,1984.0,23.0,1986.5,0
2750,ask,143000,1988.0,24.0,1986.5,1
2751,bid,143100,1985.0,28.0,1986.5,0
2752,ask,143100,1988.0,28.0,1986.5,1
2753,bid,143200,1983.0,26.0,1985.0,0
2754,ask,143200,1987.0,26.0,1985.0,1
2755,bid,143300,1986.0,24.0,1987.5,0
2756,ask,143300,1989.0,25.0,1987.5,1
2757,bid,143400,1988.0,31.0,1990.5,0
2758,ask,143400,1992.0,31.0,1990.5,1
2759,bid,143500,1989.0,29.0,1990.5,0
2760,ask,143500,1992.0,24.0,1990.5,1
2761,bid,143600,1989.0,29.0,1989.5,0
2762,ask,143600,1993.0,29.0,1989.5,1
2763,bid,143700,1988.0,30.0,1990.0,0
2764,ask,143700,1992.0,30.0,1990.0,1
2765,bid,143800,1987.0,27.0,1988.0,0
2766,ask,143800,1990.0,27.0,1988.0,1
2767,bid,143900,1983.0,23.0,1985.5,0
2768,ask,143900,1986.0,23.0,1985.5,1
2769,bid,144100,1979.0,29.0,1980.0,0
2770,ask,144100,1982.0,29.0,1980.0,1
2771,bid,144200,1978.0,30.0,1980.5,0
2772,ask,144200,1982.0,31.0,1980.5,1
2773,bid,144300,1978.0,26.0,1979.5,0
2774,ask,144300,1982.0,28.0,1979.5,1
2775,bid,144400,1981.0,32.0,1982.5,0
2776,ask,144400,1984.0,29.0,1982.5,1
2777,bid,144500,1981.0,29.0,1982.0,0
2778,ask,144500,1984.0,29.0,1982.0,1
2779,bid,144600,1982.0,25.0,1983.5,0
2780,ask,144600,1985.0,25.0,1983.5,1
2781,bid,144700,1982.0,21.0,1983.0,0
2782,ask,144700,1985.0,21.0,1983.0,1
2783,bid,144800,1982.0,31.0,1983.0,0
2784,ask,144800,1986.0,31.0,1983.0,1
2785,bid,144900,1984.0,28.0,1986.0,0
2786,ask,144900,1988.0,28.0,1986.0,1
2787,bid,145000,1984.0,22.0,1986.0,0
2788,ask,145000,1988.0,22.0,1986.0,1
2789,bid,145100,1985.0,26.0,1986.5,0
2790,ask,145100,1988.0,26.0,1986.5,1
2791,bid,145200,1984.0,26.0,1985.5,0
2792,ask,145200,1987.0,26.0,1985.5,1
2793,bid,145300,1984.0,23.0,1985.0,0
2794,ask,145300,1988.0,22.0,1985.0,1
2795,bid,145400,1984.0,29.0,1985.0,0
2796,ask,145400,1988.0,29.0,1985.0,1
2797,bid,145500,1984.0,31.0,1985.5,0
2798,ask,145500,1988.0,30.0,1985.5,1
2799,bid,145600,1987.0,28.0,1988.5,0
2800,ask,145600,1990.0,28.0,1988.5,1
2801,bid,145700,1981.0,25.0,1982.5,0
2802,ask,145700,1984.0,22.0,1982.5,1
2803,bid,145800,1977.0,23.0,1979.5,0
2804,ask,145800,1980.0,23.0,1979.5,1
2805,bid,145900,1971.0,24.0,1973.5,0
2806,ask,145900,1974.0,24.0,1973.5,1
2807,bid,146000,1968.0,22.0,1970.5,0
2808,ask,146000,1971.0,22.0,1970.5,1
2809,bid,146100,1968.0,30.0,1969.5,0
2810,ask,146100,1971.0,30.0,1969.5,1
2811,bid,146200,1964.0,29.0,1965.0,0
2812,ask,146200,1967.0,29.0,1965.0,1
2813,bid,146300,1964.0,23.0,1965.5,0
2814,ask,146300,1967.0,23.0,1965.5,1
2815,bid,146400,1965.0,24.0,1965.5,0
2816,ask,146400,1968.0,24.0,1965.5,1
2817,bid,146500,1967.0,25.0,1969.0,0
2818,ask,146500,1971.0,25.0,1969.0,1
2819,bid,146600,1968.0,27.0,1969.0,0
2820,ask,146600,1971.0,27.0,1969.0,1
2821,bid,146700,1969.0,22.0,1970.0,0
2822,ask,146700,1973.0,22.0,1970.0,1
2823,bid,146800,1969.0,23.0,1971.5,0
2824,ask,146800,1972.0,23.0,1971.5,1
2825,bid,146900,1969.0,26.0,1969.5,0
2826,ask,146900,1973.0,26.0,1969.5,1
2827,bid,147000,1968.0,26.0,1970.0,0
2828,ask,147000,1972.0,26.0,1970.0,1
2829,bid,147100,1968.0,25.0,1968.5,0
2830,ask,147100,1971.0,25.0,1968.5,1
2831,bid,147200,1966.0,22.0,1968.0,0
2832,ask,147200,1970.0,22.0,1968.0,1
2833,bid,147300,1970.0,30.0,1971.5,0
2834,ask,147300,1973.0,31.0,1971.5,1
2835,bid,147400,1972.0,30.0,1973.5,0
2836,ask,147400,1975.0,30.0,1973.5,1
2837,bid,147500,1973.0,22.0,1975.5,0
2838,ask,147500,1977.0,23.0,1975.5,1
2839,bid,147600,1976.0,28.0,1978.0,0
2840,ask,147600,1980.0,28.0,1978.0,1
2841,bid,147700,1977.0,22.0,1979.0,0
2842,ask,147700,1981.0,22.0,1979.0,1
2843,bid,147800,1976.0,27.0,1979.5,0
2844,ask,147800,1980.0,29.0,1979.5,1
2845,bid,147900,1976.0,26.0,1978.0,0
2846,ask,147900,1980.0,26.0,1978.0,1
2847,bid,148000,1977.0,27.0,1978.5,0
2848,ask,148000,1980.0,27.0,1978.5,1
2849,bid,148100,1977.0,24.0,1978.5,0
2850,ask,148100,1980.0,27.0,1978.5,1
2851,bid,148200,1978.0,23.0,1980.5,0
2852,ask,148200,1981.0,23.0,1980.5,1
2853,ask,148300,1981.0,23.0,1979.0,1
2854,bid,148400,1977.0,26.0,1979.0,0
2855,ask,148400,1980.0,26.0,1979.0,1
2856,bid,148600,1979.0,21.0,1980.5,0
2857,ask,148600,1982.0,21.0,1980.5,1
2858,bid,148700,1980.0,27.0,1982.5,0
2859,ask,148700,1984.0,27.0,1982.5,1
2860,bid,148800,1980.0,25.0,1981.5,0
