day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,volatility,total_volume,bid_depth,ask_depth,total_depth
-1,48600,KELP,2019,1,2018.0,29.0,,,2022,29,,,,,2020.5,0.0,3,4369.182898437659,30,30.0,29.0,59.0
-1,48600,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,8,4369.593808353369,2,29.0,29.0,58.0
-1,48700,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0,8,4369.913371567005,2,23.0,23.0,46.0
-1,48700,KELP,2018,23,,,,,2022,23,,,,,2020.0,0.0,4,4370.050305774535,46,23.0,23.0,46.0
-1,48800,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0,8,4370.689081826813,2,24.0,24.0,48.0
-1,48800,KELP,2019,29,,,,,2022,24,,,,,2020.5,0.0,3,4370.689081826813,53,29.0,24.0,53.0
-1,48900,KELP,2019,34,,,,,2022,27,,,,,2020.5,0.0,3,4370.6434394720545,61,34.0,27.0,61.0
-1,48900,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0,10,4370.6434394720545,54,27.0,27.0,54.0
-1,49000,KELP,2019,39,,,,,2022,32,,,,,2020.5,0.0,3,4370.552147612485,71,39.0,32.0,71.0
-1,49000,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4370.552147612485,4,32.0,32.0,64.0
-1,49100,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4370.552147612486,4,32.0,32.0,64.0
-1,49100,KELP,2019,40,,,,,2022,32,,,,,2020.5,0.0,3,4370.552147612486,72,40.0,32.0,72.0
-1,49200,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,8,4370.552147612486,2,21.0,21.0,42.0
-1,49200,KELP,2019,21,,,,,2022,21,,,,,2020.5,0.0,3,4370.552147612486,42,21.0,21.0,42.0
-1,49300,KELP,2019,21,,,,,2022,22,,,,,2020.5,0.0,3,4370.552147612485,43,21.0,22.0,43.0
-1,49300,RAINFOREST_RESIN,9998,9,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0,6,4370.826023190594,10,31.0,22.0,53.0
-1,49400,KELP,2021,9,2020.0,5.0,2019.0,20.0,2022,20,,,,,2021.5,0.0,1,4370.643468071962,29,34.0,20.0,54.0
-1,49400,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4370.643468071962,40,20.0,20.0,40.0
-1,49500,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,8,4370.460893887522,4,32.0,32.0,64.0
-1,49500,KELP,2019,40,,,,,2022,32,,,,,2020.5,0.0,3,4370.460893887522,72,40.0,32.0,72.0
-1,49600,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4370.278300634882,48,24.0,24.0,48.0
-1,49600,KELP,2021,1,2019.0,24.0,,,2022,24,,,,,2021.5,0.0,1,4370.278300634882,25,25.0,24.0,49.0
-1,49700,KELP,2019,28,,,,,2022,28,,,,,2020.5,0.0,3,4370.36959249445,56,28.0,28.0,56.0
-1,49700,RAINFOREST_RESIN,9998,7,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,0.0,6,4370.643468071962,9,35.0,28.0,63.0
-1,49800,KELP,2019,25,,,,,2020,5,2023.0,25.0,,,2019.5,0.0,1,4370.82608038802,30,25.0,30.0,55.0
-1,49800,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,8,4370.82608038802,4,25.0,25.0,50.0
-1,49900,RAINFOREST_RESIN,9998,3,9995.0,23.0,,,10005,23,,,,,10001.5,0.0,7,4371.282492015372,26,26.0,23.0,49.0
-1,49900,KELP,2019,23,,,,,2023,23,,,,,2021.0,0.0,4,4371.1455792503775,46,23.0,23.0,46.0
-1,50000,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,8,4370.963014599885,2,21.0,21.0,42.0
-1,50000,KELP,2019,21,,,,,2022,1,2023.0,20.0,,,2020.5,0.0,3,4370.689124726227,22,21.0,21.0,42.0
-1,50100,KELP,2019,24,,,,,2021,2,2022.0,24.0,,,2020.0,0.0,2,4370.962986002068,26,24.0,26.0,50.0
-1,50100,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4370.552161912738,48,24.0,24.0,48.0
-1,50200,KELP,2019,24,,,,,2023,24,,,,,2021.0,0.0,4,4370.552161912738,48,24.0,24.0,48.0
-1,50200,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4370.552161912738,48,24.0,24.0,48.0
-1,50300,RAINFOREST_RESIN,9995,30,,,,,10002,10,10005.0,30.0,,,9998.5,0.0,7,4370.278343538328,40,30.0,40.0,70.0
-1,50300,KELP,2019,30,,,,,2023,30,,,,,2021.0,0.0,4,4370.004467961116,60,30.0,30.0,60.0
-1,50400,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,22.0,10000,2,10004.0,1.0,10005.0,22.0,9999.0,0.0,2,4369.821884241978,6,27.0,25.0,52.0
-1,50400,KELP,2019,23,,,,,2021,3,2023.0,23.0,,,2020.0,0.0,2,4370.095759820385,26,23.0,26.0,49.0
-1,50500,KELP,2019,25,,,,,2023,25,,,,,2021.0,0.0,4,4369.776229968773,50,25.0,25.0,50.0
-1,50500,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,8,4370.187032610859,4,25.0,25.0,50.0
-1,50600,KELP,2019,21,,,,,2020,6,2023.0,23.0,,,2019.5,0.0,1,4370.460908188072,27,21.0,29.0,50.0
-1,50600,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,0.0,2,4371.556467666877,3,24.0,23.0,47.0
-1,50700,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0,8,4371.237004556046,4,24.0,24.0,48.0
-1,50700,KELP,2020,24,,,,,2023,24,,,,,2021.5,0.0,3,4371.100098945357,48,24.0,24.0,48.0
-1,50800,RAINFOREST_RESIN,10002,5,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,0.0,2,4371.647821474199,7,29.0,24.0,53.0
-1,50800,KELP,2022,1,2020.0,24.0,,,2023,24,,,,,2022.5,0.0,1,4370.8261947828705,25,25.0,24.0,49.0
-1,50900,KELP,2020,28,,,,,2022,4,2023.0,28.0,,,2021.0,0.0,2,4370.734883861077,32,28.0,32.0,60.0
-1,50900,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4370.734883861077,2,28.0,28.0,56.0
-1,51000,KELP,2020,28,,,,,2023,28,,,,,2021.5,0.0,3,4370.734883861077,56,28.0,28.0,56.0
-1,51000,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0,8,4369.913171334198,4,28.0,28.0,56.0
-1,51100,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0,6,4370.32395252344,7,32.0,26.0,58.0
-1,51100,KELP,2020,26,,,,,2023,26,,,,,2021.5,0.0,3,4370.1870183094115,52,26.0,26.0,52.0
-1,51200,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0,8,4370.1870183094115,4,30.0,30.0,60.0
-1,51200,KELP,2020,30,,,,,2023,30,,,,,2021.5,0.0,3,4370.1870183094115,60,30.0,30.0,60.0
-1,51300,KELP,2020,25,,,,,2023,25,,,,,2021.5,0.0,3,4370.278300634881,50,25.0,25.0,50.0
-1,51300,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0,8,4370.004425054979,2,25.0,25.0,50.0
-1,51400,KELP,2020,30,,,,,2023,30,,,,,2021.5,0.0,3,4370.004425054979,60,30.0,30.0,60.0
-1,51400,RAINFOREST_RESIN,9995,30,,,,,10002,3,10005.0,30.0,,,9998.5,0.0,7,4369.593665319477,33,30.0,33.0,63.0
-1,51500,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0,10,4369.7306066850515,60,30.0,30.0,60.0
-1,51500,KELP,2022,1,2020.0,30.0,,,2023,30,,,,,2022.5,0.0,1,4369.456759712826,31,31.0,30.0,61.0
-1,51600,RAINFOREST_RESIN,10000,5,9996.0,2.0,9995.0,22.0,10002,1,10004.0,2.0,10005.0,22.0,10001.0,0.0,2,4369.6393815737365,6,29.0,25.0,54.0
-1,51600,KELP,2021,5,2020.0,24.0,,,2023,24,,,,,2022.0,0.0,2,4369.502440209882,29,29.0,24.0,53.0
-1,51700,KELP,2020,16,,,,,2023,20,,,,,2021.5,0.0,3,4370.004453659069,36,16.0,20.0,36.0
-1,51700,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0,10,4370.004453659069,40,20.0,20.0,40.0
-1,51800,KELP,2020,1,2019.0,24.0,,,2023,25,,,,,2021.5,0.0,3,4370.187018309411,26,25.0,25.0,50.0
-1,51800,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0,8,4369.91314272951,2,25.0,25.0,50.0
-1,51900,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0,8,4370.00442505498,2,24.0,24.0,48.0
-1,51900,KELP,2021,4,2019.0,24.0,,,2023,24,,,,,2022.0,0.0,2,4369.8674979912275,28,28.0,24.0,52.0
-1,52000,RAINFOREST_RESIN,9998,3,9995.0,29.0,,,10005,29,,,,,10001.5,0.0,7,4370.141402174546,32,32.0,29.0,61.0
-1,52000,KELP,2019,29,,,,,2021,6,2023.0,29.0,,,2020.0,0.0,2,4370.552247714253,35,29.0,35.0,64.0
-1,52100,KELP,2019,21,,,,,2023,21,,,,,2021.0,0.0,4,4370.689167625639,42,21.0,21.0,42.0
-1,52100,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0,10,4370.689167625639,42,21.0,21.0,42.0
-1,52200,KELP,2019,31,,,,,2023,31,,,,,2021.0,0.0,4,4370.871703676522,62,31.0,31.0,62.0
-1,52200,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0,8,4370.460879586969,4,31.0,31.0,62.0
-1,52300,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10003.0,0.0,2,4370.826180483515,2,29.0,28.0,57.0
-1,52300,KELP,2022,1,2019.0,28.0,,,2023,28,,,,,2022.5,0.0,1,4370.41542075809,29,29.0,28.0,57.0
-1,52400,RAINFOREST_RESIN,9998,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,0.0,6,4370.597956801805,4,33.0,30.0,63.0
-1,52400,KELP,2020,30,,,,,2023,30,,,,,2021.5,0.0,3,4370.46100829193,60,30.0,30.0,60.0
-1,52500,KELP,2022,1,2020.0,28.0,,,2023,28,,,,,2022.5,0.0,1,4370.7347980631475,29,29.0,28.0,57.0
-1,52500,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,9998,1,10004.0,1.0,10005.0,27.0,9997.0,0.0,2,4369.091802079707,2,28.0,29.0,57.0
-1,52600,RAINFOREST_RESIN,9998,1,9996.0,1.0,9995.0,22.0,10000,4,10004.0,1.0,10005.0,22.0,9999.0,0.0,2,4369.1830843992,5,24.0,27.0,51.0
-1,52600,KELP,2020,1,2019.0,22.0,,,2021,4,2023.0,23.0,,,2020.5,0.0,1,4368.909094385016,5,23.0,27.0,50.0
-1,52700,KELP,2019,26,,,,,2023,27,,,,,2021.0,0.0,4,4369.000386243986,53,26.0,27.0,53.0
-1,52700,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4369.685057301053,4,27.0,27.0,54.0
-1,52800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4370.232665430996,52,26.0,26.0,52.0
-1,52800,KELP,2019,26,,,,,2023,26,,,,,2021.0,0.0,4,4370.3695781936,52,26.0,26.0,52.0
-1,52900,KELP,2020,30,,,,,2023,30,,,,,2021.5,0.0,3,4370.187004007965,60,30.0,30.0,60.0
-1,52900,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0,10,4370.141359269756,60,30.0,30.0,60.0
-1,53000,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,0.0,2,4370.689253424465,2,22.0,21.0,43.0
-1,53000,KELP,2020,21,,,,,2023,21,,,,,2021.5,0.0,3,4370.917429442028,42,21.0,21.0,42.0
-1,53100,KELP,2019,24,,,,,2023,24,,,,,2021.0,0.0,4,4370.917429442028,48,24.0,24.0,48.0
-1,53100,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4370.689253424466,48,24.0,24.0,48.0
-1,53200,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4370.689253424466,2,31.0,31.0,62.0
-1,53200,KELP,2022,1,2019.0,31.0,,,2023,31,,,,,2022.5,0.0,1,4369.9131713341985,32,32.0,31.0,63.0
-1,53300,KELP,2020,29,,,,,2023,29,,,,,2021.5,0.0,3,4369.9131713341985,58,29.0,29.0,58.0
-1,53300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0,10,4369.73057807917,58,29.0,29.0,58.0
-1,53400,RAINFOREST_RESIN,9998,6,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,0.0,6,4369.913171334199,8,31.0,25.0,56.0
-1,53400,KELP,2020,25,,,,,2023,25,,,,,2021.5,0.0,3,4370.095745518639,50,25.0,25.0,50.0
-1,53500,KELP,2020,23,,,,,2023,23,,,,,2021.5,0.0,3,4370.278300634882,46,23.0,23.0,46.0
-1,53500,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10002,1,10004.0,2.0,10005.0,21.0,9999.0,0.0,6,4370.004482263161,3,23.0,24.0,47.0
-1,53600,RAINFOREST_RESIN,9995,24,,,,,9998,9,10005.0,24.0,,,9996.5,0.0,3,4369.3657062553275,33,24.0,33.0,57.0
-1,53600,KELP,2020,24,,,,,2023,24,,,,,2021.5,0.0,3,4368.77213871359,48,24.0,24.0,48.0
-1,53700,KELP,2019,30,,,,,2023,30,,,,,2021.0,0.0,4,4368.863430573232,60,30.0,30.0,60.0
-1,53700,RAINFOREST_RESIN,9998,1,9995.0,30.0,,,10005,30,,,,,10001.5,0.0,7,4369.593994297424,31,31.0,30.0,61.0
-1,53800,RAINFOREST_RESIN,10002,3,9995.0,30.0,,,10005,30,,,,,10003.5,0.0,3,4370.415964184658,33,33.0,30.0,63.0
-1,53800,KELP,2019,30,,,,,2023,30,,,,,2021.0,0.0,4,4371.556367588105,60,30.0,30.0,60.0
-1,53900,KELP,2019,27,,,,,2023,27,,,,,2021.0,0.0,4,4371.647649914173,54,27.0,27.0,54.0
-1,53900,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4371.191333606906,4,27.0,27.0,54.0
-1,54000,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,0.0,6,4371.100056049977,7,37.0,31.0,68.0
-1,54000,KELP,2020,31,,,,,2022,1,2023.0,31.0,,,2021.0,0.0,2,4370.552161912738,32,31.0,32.0,63.0
-1,54100,KELP,2020,24,,,,,2022,2,2023.0,24.0,,,2021.0,0.0,2,4370.552161912738,26,24.0,26.0,50.0
-1,54100,RAINFOREST_RESIN,9998,2,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0,6,4370.643453772009,4,26.0,24.0,50.0
-1,54200,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,0.0,10,4370.643453772009,56,28.0,28.0,56.0
-1,54200,KELP,2020,28,,,,,2023,28,,,,,2021.5,0.0,3,4370.46087958697,56,28.0,28.0,56.0
-1,54300,KELP,2022,1,2019.0,25.0,,,2023,25,,,,,2022.5,0.0,1,4370.187046912307,26,26.0,25.0,51.0
-1,54300,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,8,4369.9131713341985,4,25.0,25.0,50.0
-1,54400,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0,10,4369.730578079169,58,29.0,29.0,58.0
-1,54400,KELP,2019,29,,,,,2022,29,,,,,2020.5,0.0,3,4370.00448226316,58,29.0,29.0,58.0
-1,54500,KELP,2019,21,,,,,2022,21,,,,,2020.5,0.0,3,4370.187075515201,42,21.0,21.0,42.0
-1,54500,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,8,4370.552147612486,2,21.0,21.0,42.0
-1,54600,RAINFOREST_RESIN,10002,3,9995.0,27.0,,,10005,27,,,,,10003.5,0.0,3,4371.19139079955,30,30.0,27.0,57.0
-1,54600,KELP,2019,27,,,,,2023,27,,,,,2021.0,0.0,4,4371.419554904345,54,27.0,27.0,54.0
-1,54700,KELP,2019,29,,,,,2020,4,2022.0,29.0,,,2019.5,0.0,1,4371.602157676302,33,29.0,33.0,62.0
-1,54700,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,8,4371.328353601466,4,29.0,29.0,58.0
-1,54800,RAINFOREST_RESIN,9998,8,9995.0,27.0,,,10005,27,,,,,10001.5,0.0,7,4371.602157676303,35,35.0,27.0,62.0
-1,54800,KELP,2019,27,,,,,2021,1,2022.0,27.0,,,2020.0,0.0,2,4371.145579250376,28,27.0,28.0,55.0
-1,54900,KELP,2019,29,,,,,2022,29,,,,,2020.5,0.0,3,4371.236847277908,58,29.0,29.0,58.0
-1,54900,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10002,3,10004.0,1.0,10005.0,28.0,9999.0,0.0,6,4370.780459483192,4,29.0,32.0,61.0
-1,55000,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10002,8,10004.0,2.0,10005.0,28.0,9999.0,0.0,6,4370.597913901496,10,30.0,38.0,68.0
-1,55000,KELP,2019,36,,,,,2022,30,,,,,2020.5,0.0,3,4370.095716915145,66,36.0,30.0,66.0
-1,55100,KELP,2019,37,,,,,2022,29,,,,,2020.5,0.0,3,4370.004425054979,66,37.0,29.0,66.0
-1,55100,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0,10,4370.1870183094115,58,29.0,29.0,58.0
-1,55200,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,8,4370.36959249445,4,23.0,23.0,46.0
-1,55200,KELP,2018,21,,,,,2019,3,2020.0,8.0,2022.0,23.0,2018.5,0.0,1,4370.917372245797,24,21.0,34.0,55.0
-1,55300,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,9998,1,10002.0,2.0,10004.0,2.0,9997.0,0.0,2,4370.552376416522,3,29.0,5.0,34.0
-1,55300,KELP,2018,29,,,,,2022,29,,,,,2020.0,0.0,4,4370.689282024073,58,29.0,29.0,58.0
-1,55400,RAINFOREST_RESIN,9998,3,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0,6,4370.871932463831,4,25.0,22.0,47.0
-1,55400,KELP,2019,2,2018.0,22.0,,,2022,22,,,,,2020.5,0.0,3,4370.461151297435,24,24.0,22.0,46.0
-1,55500,KELP,2021,1,2019.0,4.0,2018.0,25.0,2022,25,,,,,2021.5,0.0,1,4369.91340017169,26,30.0,25.0,55.0
-1,55500,RAINFOREST_RESIN,9995,25,,,,,10002,9,10005.0,25.0,,,9998.5,0.0,7,4370.324052630434,34,25.0,34.0,59.0
-1,55600,KELP,2019,3,2018.0,26.0,,,2022,26,,,,,2020.5,0.0,3,4370.232751238783,29,29.0,26.0,55.0
-1,55600,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0,10,4369.95883275805,52,26.0,26.0,52.0
-1,55700,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,8,4370.00448226316,4,23.0,23.0,46.0
-1,55700,KELP,2019,25,,,,,2022,23,,,,,2020.5,0.0,3,4370.278329237179,48,25.0,23.0,48.0
-1,55800,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,0.0,6,4370.734740864527,7,33.0,27.0,60.0
-1,55800,KELP,2018,27,,,,,2022,27,,,,,2020.0,0.0,4,4370.871675078108,54,27.0,27.0,54.0
-1,55900,KELP,2018,22,,,,,2022,22,,,,,2020.0,0.0,4,4371.008602142084,44,22.0,22.0,44.0
-1,55900,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0,10,4371.008602142084,44,22.0,22.0,44.0
-1,56000,KELP,2018,24,,,,,2019,3,2021.0,2.0,2022.0,22.0,2018.5,0.0,1,4371.373788639002,27,24.0,27.0,51.0
-1,56000,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10002,10,10004.0,2.0,10005.0,22.0,9999.0,0.0,6,4370.826066088663,12,24.0,34.0,58.0
-1,56100,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4371.054277860218,4,22.0,22.0,44.0
-1,56100,KELP,2019,22,,,,,2022,22,,,,,2020.5,0.0,3,4370.917372245797,44,22.0,22.0,44.0
-1,56200,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0,8,4370.917372245797,2,30.0,30.0,60.0
-1,56200,KELP,2020,2,2018.0,30.0,,,2022,30,,,,,2021.0,0.0,2,4370.232665430995,32,32.0,30.0,62.0
-1,56300,KELP,2019,6,2018.0,27.0,,,2022,27,,,,,2020.5,0.0,3,4370.460865286417,33,33.0,27.0,60.0
-1,56300,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0,0.0,2,4371.282577802549,3,28.0,27.0,55.0
-1,56400,KELP,2018,31,,,,,2022,31,,,,,2020.0,0.0,4,4371.37387442439,62,31.0,31.0,62.0
-1,56400,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,8,4371.37387442439,2,31.0,31.0,62.0
-1,56500,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,8,4371.236975960021,4,29.0,29.0,58.0
-1,56500,KELP,2018,29,,,,,2022,29,,,,,2020.0,0.0,4,4371.373903019519,58,29.0,29.0,58.0
-1,56600,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10002,4,10004.0,2.0,10005.0,29.0,9999.0,0.0,6,4370.643453772008,6,31.0,35.0,66.0
-1,56600,KELP,2019,2,2018.0,29.0,,,2022,31,,,,,2020.5,0.0,3,4370.50652670833,33,31.0,31.0,62.0
-1,56700,KELP,2020,6,2018.0,26.0,,,2022,26,,,,,2021.0,0.0,2,4370.278314936029,32,32.0,26.0,58.0
-1,56700,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,24.0,10000,2,10004.0,2.0,10005.0,24.0,9999.0,0.0,2,4370.004439357024,5,29.0,28.0,57.0
-1,56800,KELP,2018,24,,,,,2021,2,2022.0,22.0,,,2019.5,0.0,3,4370.095745518638,26,24.0,24.0,48.0
-1,56800,RAINFOREST_RESIN,10002,1,9998.0,10.0,9996.0,2.0,10004,2,10005.0,22.0,,,10003.0,0.0,2,4371.191419395873,3,13.0,24.0,37.0
-1,56900,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,8,4371.05450663797,4,22.0,22.0,44.0
-1,56900,KELP,2018,24,,,,,2021,22,,,,,2019.5,0.0,3,4371.465266360938,46,24.0,22.0,46.0
-1,57000,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,8,4371.647764287524,2,28.0,28.0,56.0
-1,57000,KELP,2018,28,,,,,2020,8,2021.0,28.0,,,2019.0,0.0,2,4371.784698495582,36,28.0,36.0,64.0
-1,57100,KELP,2017,27,,,,,2020,27,,,,,2018.5,0.0,3,4371.373745746308,54,27.0,27.0,54.0
-1,57100,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,8,4371.373745746308,4,27.0,27.0,54.0
-1,57200,KELP,2019,1,2017.0,27.0,,,2020,27,,,,,2019.5,0.0,1,4371.373745746308,28,28.0,27.0,55.0
-1,57200,RAINFOREST_RESIN,10002,2,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0,0.0,2,4372.195458233781,3,29.0,27.0,56.0
-1,57300,RAINFOREST_RESIN,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0,0.0,6,4371.739141920536,10,27.0,36.0,63.0
-1,57300,KELP,2017,27,,,,,2020,27,,,,,2018.5,0.0,3,4371.739141920536,54,27.0,27.0,54.0
-1,57400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4371.739141920536,48,24.0,24.0,48.0
-1,57400,KELP,2017,24,,,,,2019,2,2020.0,24.0,,,2018.0,0.0,2,4372.149923092769,26,24.0,26.0,50.0
-1,57500,KELP,2019,5,2017.0,30.0,,,2020,25,,,,,2019.5,0.0,1,4371.28249201537,30,35.0,25.0,60.0
-1,57500,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,0.0,6,4371.830214566904,7,30.0,25.0,55.0
-1,57600,KELP,2017,24,,,,,2020,24,,,,,2018.5,0.0,3,4371.830214566904,48,24.0,24.0,48.0
-1,57600,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0,10,4371.830214566904,48,24.0,24.0,48.0
-1,57700,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0,10,4371.55633899417,58,29.0,29.0,58.0
-1,57700,KELP,2017,29,,,,,2020,29,,,,,2018.5,0.0,3,4371.830185974761,58,29.0,29.0,58.0
-1,57800,RAINFOREST_RESIN,9998,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0,6,4371.830185974761,3,32.0,31.0,63.0
-1,57800,KELP,2017,31,,,,,2020,2,2021.0,29.0,,,2018.5,0.0,3,4371.830185974761,33,31.0,31.0,62.0
-1,57900,KELP,2017,27,,,,,2018,6,2019.0,5.0,2020.0,2.0,2017.5,0.0,1,4372.104061547495,33,27.0,13.0,40.0
